Season,Player ID,Player,Team,Position,ovr_pct,evo_pct,evd_pct,ppl_pct,pkl_pct,fin_pct,gol_pct,xgl_pct,ast_pct,pen_pct,hit_pct,ozs_pct,pdo_pct,tmt_pct,cmp_pct,ovr_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,ozs_rank,pdo_rank,tmt_rank,cmp_rank,all_players,ppl_players,pkl_players,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,Age,ovr_history,evo_history,evd_history,team_history
2023-2024,8478975,Mason Marchment,DAL,F,81.3,70.3,82.0,62.6,,59.8,75.6,80.6,86.3,81.1,80.6,68.5,91.3,74.7,15.3,83,131,80,108.0,,177,108,86,61,84,86,139,39,112,372,438,286,198,Third Line,81.0,1219.8,22.0,31.0,53.0,20.15,61.8,52.98,L,77.0,212.0,1995-06-18,CAN,,,,L,28,"[None, 46, 88, 42, 85]","[None, 64, 75, 61, 72]","[None, 74, 95, 52, 84]","[None, 'FLA', 'FLA', 'DAL', 'DAL']"
2023-2024,8482745,Mason McTavish,ANA,F,24.0,55.0,19.9,70.6,,23.3,54.8,58.7,75.6,23.1,27.2,44.5,19.4,1.6,69.2,334,198,352,85.0,,337,199,182,108,335,320,244,354,432,136,438,286,198,Second Line,64.0,1041.65,19.0,23.0,42.0,17.28,41.41,45.86,C,73.0,219.0,2003-01-30,CHE,2021.0,1.0,3.0,L,20,"[None, None, None, 27, 33]","[None, None, None, 44, 59]","[None, None, None, 33, 15]","[None, None, None, 'ANA', 'ANA']"
2023-2024,8478445,Mathew Barzal,NYI,F,87.4,92.7,24.0,88.1,,43.6,65.3,72.1,97.9,88.1,13.7,99.3,68.3,38.6,75.8,56,33,334,35.0,,248,153,123,10,53,379,4,140,270,107,438,286,198,First Line,80.0,1610.6,23.0,57.0,80.0,23.33,53.45,51.95,C,73.0,186.0,1997-05-26,CAN,2015.0,1.0,16.0,R,26,"[88, 94, 72, 89, 87]","[89, 95, 87, 91, 94]","[61, 91, 8, 58, 19]","['NYI', 'NYI', 'NYI', 'NYI', 'NYI']"
2023-2024,8478472,Mathieu Joseph,OTT,F,29.2,15.8,74.0,,72.7,12.1,11.4,27.9,79.0,88.8,72.4,25.3,54.6,56.8,47.9,311,370,115,,55.0,386,388,317,93,50,122,328,200,190,229,438,286,198,Second Line,72.0,1185.98,11.0,24.0,35.0,15.31,45.16,48.28,R,73.0,189.0,1997-02-09,CAN,2015.0,4.0,120.0,L,26,"[39, 76, 62, 34, 18]","[25, 33, 20, 40, 6]","[71, 42, 77, 61, 74]","['TBL', 'TBL', 'OTT', 'OTT', 'OTT']"
2023-2024,8479671,Mathieu Olivier,CBJ,F,11.0,40.2,70.1,,,17.4,11.2,24.0,21.9,1.1,93.6,7.3,26.9,5.3,35.2,391,263,132,,,363,389,334,342,431,29,407,321,416,285,438,286,198,Fourth Line,54.0,609.23,5.0,7.0,12.0,6.65,45.24,46.8,R,73.0,232.0,1997-02-11,USA,,,,R,26,"[None, 2, None, 15, 19]","[None, 17, None, 44, 37]","[None, 62, None, 57, 76]","[None, 'NSH', None, 'CBJ', 'CBJ']"
2023-2024,8481711,Matias Maccelli,ARI,F,51.4,48.2,45.2,9.1,,65.8,35.8,17.8,78.5,61.9,12.8,21.0,74.7,13.2,70.1,214,228,241,261.0,,151,281,361,95,168,383,347,112,381,132,438,286,198,Second Line,82.0,1331.18,17.0,40.0,57.0,17.73,56.04,50.43,L,71.0,187.0,2000-10-14,FIN,2019.0,4.0,98.0,L,22,"[None, None, 16, 59, 62]","[None, None, 25, 42, 58]","[None, None, 17, 61, 50]","[None, None, 'ARI', 'ARI', 'ARI']"
2023-2024,8475692,Mats Zuccarello,MIN,F,87.2,78.3,57.3,90.6,,61.6,45.2,31.7,95.2,82.0,12.1,92.7,79.0,71.9,48.9,57,96,188,28.0,,169,241,300,22,80,386,33,93,124,225,438,286,198,First Line,69.0,1303.58,12.0,51.0,63.0,16.73,53.57,51.95,R,68.0,181.0,1987-09-01,NOR,,,,L,36,"[88, 89, 94, 83, 82]","[58, 74, 72, 81, 77]","[91, 80, 80, 24, 72]","['MIN', 'MIN', 'MIN', 'MIN', 'MIN']"
2023-2024,8481557,Matt Boldy,MIN,F,89.0,64.2,86.8,87.8,,90.2,91.6,77.6,73.7,23.7,32.9,60.0,83.6,73.1,47.5,49,158,59,36.0,,44,38,99,116,332,295,176,73,119,231,438,286,198,First Line,75.0,1418.33,29.0,40.0,69.0,27.47,56.44,56.51,L,74.0,201.0,2001-04-05,USA,2019.0,1.0,12.0,L,22,"[None, None, 82, 81, 92]","[None, None, 59, 51, 71]","[None, None, 51, 88, 91]","[None, None, 'MIN', 'MIN', 'MIN']"
2023-2024,8482679,Matt Coronato,CGY,F,5.0,17.4,29.0,9.8,,8.2,4.3,26.0,51.1,63.9,15.8,37.0,1.1,44.5,4.6,417,363,312,259.0,,403,417,325,215,159,370,277,434,244,419,438,286,198,Fourth Line,34.0,428.78,3.0,6.0,9.0,6.22,36.84,43.79,R,70.0,183.0,2002-11-14,USA,2021.0,1.0,13.0,R,20,"[None, None, None, None, 8]","[None, None, None, None, 17]","[None, None, None, None, 27]","[None, None, None, None, 'CGY']"
2023-2024,8475168,Matt Duchene,DAL,F,69.4,82.0,7.1,69.9,,79.5,77.4,74.9,89.3,39.3,11.0,84.7,98.4,78.3,49.5,135,80,408,87.0,,91,100,111,48,267,391,68,8,96,222,438,286,198,Second Line,80.0,1341.3,25.0,40.0,65.0,25.72,60.44,51.79,C,71.0,211.0,1991-01-16,CAN,2009.0,1.0,3.0,L,32,"[71, 62, 93, 43, 57]","[85, 92, 88, 76, 80]","[27, 7, 31, 7, 6]","['NSH', 'NSH', 'NSH', 'NSH', 'DAL']"
2023-2024,8474709,Matt Martin,NYI,F,11.4,4.3,68.3,,,33.3,6.2,9.6,10.7,33.6,94.7,6.8,84.7,31.1,14.2,389,420,140,,,293,409,397,390,289,24,409,68,303,377,438,286,198,Fourth Line,57.0,530.82,4.0,4.0,8.0,4.61,58.62,46.16,L,75.0,215.0,1989-05-08,CAN,2008.0,5.0,148.0,L,34,"[30, 31, 4, 28, 18]","[7, 16, 7, 4, 5]","[83, 69, 74, 76, 55]","['NYI', 'NYI', 'NYI', 'NYI', 'NYI']"
2023-2024,8482720,Matthew Knies,TOR,F,51.8,34.0,67.4,,,74.9,74.0,65.3,67.6,8.4,90.4,61.0,89.7,94.1,78.8,212,290,144,,,111,115,153,143,399,43,172,46,27,94,438,286,198,Third Line,80.0,1094.2,15.0,20.0,35.0,15.3,55.67,52.42,L,75.0,232.0,2002-10-17,USA,2021.0,2.0,57.0,L,20,"[None, None, None, None, 49]","[None, None, None, None, 35]","[None, None, None, None, 65]","[None, None, None, None, 'TOR']"
2023-2024,8479547,Matthew Phillips,WSH,F,21.2,29.0,46.3,17.5,,32.9,0.7,8.9,32.0,47.5,7.1,73.3,56.2,30.4,14.6,346,312,236,237.0,,295,432,400,298,231,408,118,193,306,375,438,286,198,Fourth Line,31.0,315.65,1.0,4.0,5.0,3.28,45.0,47.54,R,68.0,160.0,1998-04-06,CAN,2016.0,6.0,166.0,R,25,"[None, None, None, None, 24]","[None, None, None, None, 30]","[None, None, None, None, 45]","[None, None, None, None, 'WSH']"
2023-2024,8483505,Matthew Poitras,BOS,F,75.3,51.8,26.0,28.0,,79.7,57.8,10.3,49.1,98.6,34.2,86.8,97.7,86.1,0.2,109,212,325,207.0,,90,186,394,224,7,289,59,11,62,438,438,286,198,Fourth Line,33.0,442.07,5.0,10.0,15.0,3.94,58.06,53.02,C,72.0,189.0,2004-03-10,CAN,2022.0,2.0,54.0,R,19,"[None, None, None, None, 71]","[None, None, None, None, 48]","[None, None, None, None, 25]","[None, None, None, None, 'BOS']"
2023-2024,8479314,Matthew Tkachuk,FLA,F,98.2,99.5,78.3,96.5,,5.3,91.1,95.9,98.2,96.8,59.6,83.3,96.1,85.6,84.2,9,3,96,11.0,,416,40,19,9,15,178,74,18,64,70,438,286,198,First Line,80.0,1491.2,26.0,62.0,88.0,38.39,58.33,55.24,L,74.0,202.0,1997-12-11,USA,2016.0,1.0,6.0,L,25,"[84, 63, 97, 99, 92]","[87, 95, 99, 99, 98]","[66, 70, 96, 74, 54]","['CGY', 'CGY', 'CGY', 'FLA', 'FLA']"
2023-2024,8477406,Mattias Janmark,EDM,F,8.0,6.8,80.6,,17.2,16.0,8.4,24.2,37.2,12.6,23.5,28.5,45.4,80.6,12.3,404,409,86,,165.0,369,399,333,275,381,336,314,240,86,385,438,286,198,Fourth Line,71.0,844.57,4.0,8.0,12.0,9.43,50.0,55.09,C,74.0,205.0,1992-12-08,SWE,2013.0,3.0,79.0,L,30,"[36, 39, 16, 12, 11]","[35, 34, 30, 1, 14]","[90, 63, 69, 82, 81]","['DAL', 'VGK', 'VGK', 'EDM', 'EDM']"
2023-2024,8482665,Matty Beniers,SEA,F,60.0,0.9,92.9,16.1,,74.7,59.4,45.9,72.6,95.4,55.5,76.0,81.7,79.7,67.4,176,435,32,241.0,,112,179,238,121,21,196,106,81,90,144,438,286,198,Second Line,77.0,1383.17,15.0,22.0,37.0,15.19,50.0,51.06,C,74.0,181.0,2002-11-05,USA,2021.0,1.0,2.0,L,20,"[None, None, None, 78, 39]","[None, None, None, 4, 0]","[None, None, None, 85, 92]","[None, None, None, 'SEA', 'SEA']"
2023-2024,8477503,Max Domi,TOR,F,5.5,80.6,1.8,17.8,,34.0,25.6,27.6,97.7,2.3,5.9,82.6,82.6,23.7,28.1,415,86,431,236.0,,290,326,318,11,426,413,77,77,335,316,438,286,198,Third Line,80.0,1102.8,9.0,38.0,47.0,12.64,57.02,52.72,C,70.0,208.0,1995-03-02,CAN,2013.0,1.0,12.0,L,28,"[52, 31, 26, 2, 13]","[84, 70, 74, 84, 78]","[4, 3, 5, 0, 4]","['MTL', 'CBJ', 'CAR', 'DAL', 'TOR']"
2023-2024,8479368,Max Jones,ANA,F,8.9,34.5,28.3,14.7,,5.5,33.1,72.8,45.2,81.3,84.0,14.8,32.0,2.3,51.4,400,288,315,245.0,,415,293,120,240,83,71,374,299,429,214,438,286,198,Fourth Line,52.0,627.02,5.0,10.0,15.0,10.93,46.34,48.37,L,75.0,216.0,1998-02-17,USA,2016.0,1.0,24.0,L,25,"[19, 19, None, 9, 16]","[33, 33, None, 30, 42]","[50, 21, None, 28, 31]","['ANA', 'ANA', None, 'ANA', 'ANA']"
2023-2024,8474157,Max Pacioretty,WSH,F,64.8,82.6,15.5,75.5,,55.9,67.1,68.5,45.7,21.7,66.9,70.1,16.9,63.9,81.5,155,77,371,71.0,,194,145,139,238,341,146,132,365,159,82,438,286,198,Third Line,47.0,678.38,4.0,19.0,23.0,9.46,40.0,48.9,L,74.0,217.0,1988-11-20,USA,2007.0,1.0,22.0,L,34,"[91, 92, 92, None, 14]","[94, 93, 90, None, 72]","[38, 17, 16, None, 16]","['VGK', 'VGK', 'VGK', None, 'WSH']"
2023-2024,8478020,Michael Amadio,VGK,F,82.9,56.6,90.2,43.0,,82.9,72.8,49.8,29.5,74.9,49.5,54.3,46.6,65.5,25.3,76,191,44,164.0,,76,120,221,309,111,222,201,235,152,328,438,286,198,Fourth Line,73.0,977.6,14.0,13.0,27.0,12.87,53.33,52.0,R,73.0,206.0,1996-05-13,CAN,2014.0,3.0,90.0,R,27,"[35, 20, 83, 80, 78]","[66, 56, 70, 42, 53]","[43, 37, 90, 84, 89]","['LAK', 'OTT', 'VGK', 'VGK', 'VGK']"
2023-2024,8478047,Michael Bunting,PIT,F,45.7,78.5,21.7,6.6,,10.5,70.1,90.6,93.2,90.6,40.4,92.5,59.4,98.2,53.0,239,95,344,268.0,,393,132,42,31,42,262,34,179,9,207,438,286,198,Second Line,81.0,1270.53,19.0,36.0,55.0,23.42,45.45,49.59,L,72.0,186.0,1995-09-17,CAN,2014.0,4.0,117.0,L,27,"[None, 75, 82, 15, 40]","[None, 43, 82, 82, 71]","[None, 60, 77, 19, 10]","[None, 'ARI', 'TOR', 'TOR', 'PIT']"
2023-2024,8479619,Michael Carcone,ARI,F,74.7,41.8,8.0,,,98.4,93.4,42.2,5.5,16.4,47.5,46.1,90.0,20.1,25.8,112,256,404,,,8,30,254,413,364,231,237,45,351,326,438,286,198,Fourth Line,74.0,834.05,21.0,8.0,29.0,11.85,50.0,43.81,L,69.0,182.0,1996-05-19,CAN,,,,L,27,"[None, None, None, None, 71]","[None, None, None, None, 41]","[None, None, None, None, 10]","[None, None, None, None, 'ARI']"
2023-2024,8479591,Michael Eyssimont,TBL,F,39.3,72.8,83.8,,,1.6,26.3,69.9,28.8,42.9,89.3,23.5,64.4,42.7,33.3,267,120,72,,,432,323,133,312,251,48,336,157,252,293,438,286,198,Fourth Line,81.0,960.08,11.0,14.0,25.0,13.06,55.74,48.38,C,72.0,195.0,1996-09-09,USA,2016.0,5.0,142.0,L,26,"[None, None, None, 33, 53]","[None, None, None, 80, 56]","[None, None, None, 88, 74]","[None, None, None, 'TBL', 'TBL']"
2023-2024,8477446,Michael McCarron,NSH,F,23.3,49.5,44.1,,20.7,45.0,31.3,37.2,8.7,7.1,89.7,3.0,61.4,43.6,1.8,337,222,246,,158.0,242,301,276,399,405,46,426,170,248,431,438,286,198,Fourth Line,70.0,893.68,12.0,10.0,22.0,11.53,50.79,51.14,C,78.0,232.0,1995-03-07,USA,2013.0,1.0,25.0,R,28,"[None, None, 35, 23, 30]","[None, None, 31, 57, 50]","[None, None, 52, 41, 46]","[None, None, 'NSH', 'NSH', 'NSH']"
2023-2024,8479415,Michael McLeod,NJD,F,47.9,38.6,61.9,,88.9,30.6,35.4,44.7,49.8,71.0,84.7,7.8,72.6,72.8,31.1,229,270,168,,23.0,305,283,243,221,128,68,405,121,120,303,438,286,198,Third Line,45.0,681.48,10.0,9.0,19.0,9.9,61.4,53.78,C,74.0,190.0,1998-02-03,CAN,2016.0,1.0,12.0,R,25,"[None, 48, 30, 28, 69]","[None, 43, 11, 40, 52]","[None, 76, 73, 49, 66]","[None, 'NJD', 'NJD', 'NJD', 'NJD']"
2023-2024,8479543,Michael Pezzetta,MTL,F,15.5,15.5,46.6,,,58.4,13.5,4.3,36.3,5.0,99.1,19.6,87.0,13.0,18.7,371,371,235,,,183,379,420,279,414,5,353,58,382,357,438,286,198,Fringe,61.0,475.55,3.0,9.0,12.0,3.4,55.56,37.23,L,73.0,222.0,1998-03-13,CAN,2016.0,6.0,160.0,L,25,"[None, None, 26, 37, 11]","[None, None, 32, 29, 7]","[None, None, 46, 50, 44]","[None, None, 'MTL', 'MTL', 'MTL']"
2023-2024,8479992,Michael Rasmussen,DET,F,33.6,32.4,39.3,,36.9,46.3,52.7,56.6,57.3,70.5,86.1,22.1,66.0,13.5,73.1,292,297,267,,126.0,236,208,191,188,130,62,342,150,380,119,438,286,198,Third Line,75.0,1139.32,13.0,20.0,33.0,15.44,51.9,45.8,C,78.0,222.0,1999-04-17,CAN,2017.0,1.0,9.0,L,24,"[None, 2, 30, 58, 27]","[None, 5, 18, 50, 32]","[None, 35, 27, 55, 36]","[None, 'DET', 'DET', 'DET', 'DET']"
2023-2024,8476459,Mika Zibanejad,NYR,F,85.6,45.0,57.1,92.3,51.5,81.1,55.0,45.0,90.0,82.4,25.3,44.7,90.6,84.5,98.9,64,242,189,23.0,97.0,84,198,242,45,78,328,243,42,69,6,438,286,198,First Line,81.0,1599.25,26.0,46.0,72.0,25.26,54.65,48.63,C,74.0,208.0,1993-04-18,SWE,2011.0,1.0,6.0,R,30,"[99, 84, 86, 91, 67]","[76, 35, 66, 34, 40]","[42, 59, 77, 36, 62]","['NYR', 'NYR', 'NYR', 'NYR', 'NYR']"
2023-2024,8474150,Mikael Backlund,CGY,F,60.7,83.8,81.3,59.4,98.0,1.8,47.7,74.4,79.2,20.1,33.3,33.6,21.7,92.2,72.8,173,72,83,117.0,5.0,431,230,113,92,348,293,292,344,35,120,438,286,198,First Line,82.0,1577.23,15.0,24.0,39.0,22.11,45.36,51.26,C,72.0,206.0,1989-03-17,SWE,2007.0,1.0,24.0,L,34,"[20, 15, 54, 73, 55]","[80, 87, 78, 89, 76]","[25, 40, 56, 91, 75]","['CGY', 'CGY', 'CGY', 'CGY', 'CGY']"
2023-2024,8475798,Mikael Granlund,SJS,F,23.5,51.1,8.7,72.0,12.6,31.7,26.0,20.1,65.8,72.1,53.4,50.5,63.5,26.3,91.1,336,215,401,81.0,174.0,300,324,351,151,123,205,218,161,324,40,438,286,198,First Line,69.0,1446.2,12.0,48.0,60.0,15.12,45.74,41.17,C,70.0,193.0,1992-02-26,FIN,2010.0,1.0,9.0,L,31,"[78, 73, 66, 7, 28]","[74, 66, 56, 27, 63]","[68, 34, 56, 7, 6]","['NSH', 'NSH', 'NSH', 'PIT', 'SJS']"
2023-2024,8474884,Mike Hoffman,SJS,F,9.1,1.4,30.1,51.4,,67.8,44.7,19.2,17.8,13.9,4.6,32.4,29.7,6.8,52.3,399,433,307,140.0,,142,243,355,360,375,419,297,309,409,210,438,286,198,Third Line,66.0,906.28,10.0,13.0,23.0,8.3,36.84,38.49,C,72.0,190.0,1989-11-24,CAN,2009.0,5.0,130.0,L,33,"[76, 35, 19, 22, 8]","[33, 4, 2, 5, 1]","[34, 35, 25, 63, 16]","['FLA', 'STL', 'MTL', 'MTL', 'SJS']"
2023-2024,8478420,Mikko Rantanen,COL,F,95.7,88.1,7.3,95.5,,98.9,98.6,94.1,91.8,38.4,47.3,98.9,83.8,99.8,85.8,20,53,407,14.0,,6,7,27,37,271,232,6,72,2,63,438,286,198,First Line,80.0,1832.45,42.0,62.0,104.0,33.52,57.24,54.46,R,76.0,228.0,1996-10-29,FIN,2015.0,1.0,10.0,L,26,"[87, 99, 95, 96, 94]","[79, 77, 89, 88, 83]","[6, 44, 29, 7, 8]","['COL', 'COL', 'COL', 'COL', 'COL']"
2023-2024,8477425,Miles Wood,COL,F,0.2,50.9,4.6,,15.2,0.9,26.7,75.8,72.8,12.8,69.2,20.5,41.1,83.3,7.1,438,216,419,,169.0,435,321,107,120,380,136,349,259,74,408,438,286,198,Third Line,74.0,1012.63,9.0,17.0,26.0,18.89,45.45,48.66,L,74.0,209.0,1995-09-13,USA,2013.0,4.0,100.0,L,27,"[7, 73, None, 10, 0]","[57, 74, None, 39, 57]","[2, 27, None, 12, 4]","['NJD', 'NJD', None, 'NJD', 'COL']"
2023-2024,8478483,Mitch Marner,TOR,F,98.4,85.2,89.5,98.3,99.5,95.9,88.1,66.2,99.3,71.9,38.8,80.1,92.9,96.8,90.2,8,66,47,6.0,2.0,19,53,149,4,124,269,88,32,15,44,438,286,198,First Line,69.0,1468.08,26.0,59.0,85.0,21.09,59.14,53.48,R,72.0,180.0,1997-05-05,CAN,2015.0,1.0,4.0,R,26,"[72, 96, 98, 98, 96]","[70, 80, 92, 78, 80]","[85, 95, 86, 92, 84]","['TOR', 'TOR', 'TOR', 'TOR', 'TOR']"
2023-2024,8482070,Mitchell Chaffee,TBL,F,46.1,21.2,29.7,,,72.6,47.5,13.0,4.6,83.3,97.7,29.9,95.4,27.6,38.8,237,346,309,,,121,231,382,417,74,11,308,21,318,269,438,286,198,Fourth Line,30.0,338.65,4.0,3.0,7.0,3.11,54.55,41.36,R,73.0,197.0,1998-01-26,USA,,,,R,25,"[None, None, None, None, 45]","[None, None, None, None, 21]","[None, None, None, None, 28]","[None, None, None, None, 'TBL']"
2023-2024,8480289,Morgan Barron,WPG,F,25.3,48.9,44.5,,34.8,28.3,28.5,36.1,9.8,20.5,73.3,13.2,69.6,74.4,12.1,328,225,244,,130.0,315,313,281,394,346,118,381,134,113,386,438,286,198,Fourth Line,80.0,839.75,11.0,7.0,18.0,8.77,56.82,49.08,C,76.0,220.0,1998-12-02,CAN,2017.0,6.0,174.0,L,24,"[None, None, None, 14, 47]","[None, None, None, 60, 35]","[None, None, None, 39, 53]","[None, None, None, 'WPG', 'WPG']"
2023-2024,8480028,Morgan Frost,PHI,F,48.2,50.7,48.6,8.0,,48.2,50.0,40.9,76.5,79.5,28.1,83.1,50.2,27.2,39.5,228,217,226,264.0,,228,220,260,104,91,316,75,219,320,266,438,286,198,Second Line,71.0,1123.72,13.0,28.0,41.0,16.33,56.92,54.54,C,72.0,193.0,1999-05-14,CAN,2017.0,1.0,27.0,L,24,"[10, None, 12, 46, 65]","[42, None, 40, 39, 61]","[33, None, 22, 28, 78]","['PHI', None, 'PHI', 'PHI', 'PHI']"
2023-2024,8479987,Morgan Geekie,BOS,F,41.6,49.1,26.7,26.2,,68.9,48.6,29.0,53.0,28.8,66.2,59.4,75.1,66.0,13.9,257,224,322,212.0,,137,226,312,207,310,149,179,110,150,378,438,286,198,Third Line,76.0,1171.08,17.0,22.0,39.0,13.72,55.0,51.66,C,75.0,212.0,1998-07-20,CAN,2017.0,3.0,67.0,R,25,"[None, 32, 37, 39, 52]","[None, 29, 42, 57, 47]","[None, 43, 32, 18, 35]","[None, 'CAR', 'SEA', 'SEA', 'BOS']"
2023-2024,8479414,Nathan Bastian,NJD,F,36.3,28.8,82.9,,65.7,21.9,29.7,48.6,21.0,40.4,93.2,8.0,14.2,56.4,18.5,280,313,76,,69.0,343,308,226,346,262,31,404,377,192,358,438,286,198,Fourth Line,54.0,548.93,5.0,7.0,12.0,9.07,37.5,45.71,R,76.0,217.0,1997-12-06,CAN,2016.0,2.0,41.0,R,25,"[None, 19, 46, 52, 30]","[None, 45, 23, 40, 25]","[None, 63, 85, 85, 72]","[None, 'NJD', 'NJD', 'NJD', 'NJD']"
2023-2024,8477492,Nathan MacKinnon,COL,F,99.5,99.3,11.4,97.9,,98.6,99.8,98.6,100.0,98.4,29.9,97.7,94.3,95.7,95.2,3,4,389,7.0,,7,2,7,1,8,308,11,26,20,22,438,286,198,First Line,82.0,1870.77,51.0,89.0,140.0,40.22,60.24,57.94,C,72.0,200.0,1995-09-01,CAN,2013.0,1.0,1.0,R,28,"[98, 97, 98, 98, 99]","[98, 99, 99, 99, 99]","[31, 72, 8, 9, 23]","['COL', 'COL', 'COL', 'COL', 'COL']"
2023-2024,8477573,Nathan Walker,STL,F,52.1,8.0,52.7,,,77.2,47.0,8.0,15.3,80.6,82.4,11.0,91.8,3.9,8.2,211,404,208,,,101,233,404,371,86,78,391,37,422,403,438,286,198,Fourth Line,45.0,486.45,7.0,6.0,13.0,4.24,46.43,39.2,L,69.0,191.0,1994-02-07,GBR,2014.0,3.0,89.0,L,29,"[None, None, 81, 20, 49]","[None, None, 49, 7, 4]","[None, None, 82, 35, 52]","[None, None, 'STL', 'STL', 'STL']"
2023-2024,8475172,Nazem Kadri,CGY,F,87.9,80.4,31.5,94.1,,21.5,64.6,77.4,97.3,99.8,54.6,86.5,41.3,69.6,30.4,54,87,301,18.0,,345,156,100,13,2,200,60,258,134,306,438,286,198,First Line,82.0,1510.92,29.0,46.0,75.0,32.01,56.07,50.42,C,72.0,185.0,1990-10-06,CAN,2009.0,1.0,7.0,L,32,"[96, 60, 90, 89, 82]","[80, 79, 82, 79, 78]","[18, 14, 45, 30, 28]","['COL', 'COL', 'COL', 'CGY', 'CGY']"
2023-2024,8475343,Nic Dowd,WSH,F,80.8,41.1,96.1,,78.8,86.1,68.0,20.8,36.8,6.8,84.9,0.7,71.7,50.2,84.9,85,259,18,,43.0,62,141,348,277,406,67,436,125,219,67,438,286,198,Third Line,64.0,972.97,12.0,10.0,22.0,8.89,47.27,42.01,C,74.0,195.0,1990-05-27,USA,2009.0,7.0,198.0,R,33,"[64, 51, 67, 87, 70]","[52, 49, 49, 52, 33]","[80, 76, 92, 96, 94]","['WSH', 'WSH', 'WSH', 'WSH', 'WSH']"
2023-2024,8481582,Nicholas Robertson,TOR,F,82.4,35.8,66.2,24.8,,95.2,88.8,47.3,48.1,66.7,28.5,84.9,55.0,42.2,3.4,78,282,149,216.0,,22,50,232,228,147,314,67,198,254,424,438,286,198,Fourth Line,56.0,637.08,14.0,13.0,27.0,9.69,55.36,52.64,L,69.0,180.0,2001-09-11,USA,2019.0,2.0,53.0,L,21,"[None, None, None, None, 79]","[None, None, None, None, 36]","[None, None, None, None, 63]","[None, None, None, None, 'TOR']"
2023-2024,8475760,Nick Bjugstad,ARI,F,63.5,69.4,51.8,48.6,2.0,73.7,72.6,66.7,30.6,31.1,76.0,14.4,89.0,29.7,52.7,161,135,212,148.0,195.0,116,121,147,304,300,106,376,49,309,208,438,286,198,Second Line,76.0,1325.8,22.0,23.0,45.0,20.93,57.78,49.15,C,78.0,210.0,1992-07-17,USA,2010.0,1.0,19.0,R,31,"[None, 44, 35, 66, 70]","[None, 78, 64, 65, 74]","[None, 55, 43, 63, 44]","[None, 'MIN', 'MIN', 'EDM', 'ARI']"
2023-2024,8474009,Nick Bonino,NYR,F,29.0,3.2,85.2,,86.9,50.5,18.3,14.6,16.4,21.5,3.4,16.9,6.8,19.9,23.7,312,425,66,,27.0,218,358,375,366,342,424,365,409,352,335,438,286,198,Fourth Line,45.0,551.43,1.0,4.0,5.0,3.23,28.57,36.06,C,73.0,198.0,1988-04-20,USA,2007.0,6.0,173.0,L,35,"[81, 65, 42, 56, 13]","[44, 31, 2, 16, 1]","[51, 77, 83, 96, 57]","['NSH', 'MIN', 'SJS', 'PIT', 'NYR']"
2023-2024,8476393,Nick Cousins,FLA,F,45.0,51.4,48.9,,,17.1,20.3,35.8,25.1,92.5,79.7,57.1,29.9,61.2,20.5,242,214,225,,,364,349,282,328,34,90,189,308,171,349,438,286,198,Fourth Line,69.0,840.83,7.0,8.0,15.0,10.29,51.11,48.51,C,71.0,191.0,1993-07-20,CAN,2011.0,3.0,68.0,L,30,"[46, 70, 61, 59, 27]","[48, 52, 50, 54, 51]","[87, 82, 72, 58, 29]","['VGK', 'NSH', 'NSH', 'FLA', 'FLA']"
2023-2024,8473422,Nick Foligno,CHI,F,36.8,30.8,91.6,47.6,79.8,25.8,19.9,24.4,43.2,7.5,88.8,12.3,56.6,22.4,43.8,278,304,38,151.0,41.0,326,351,332,249,403,50,385,191,341,247,438,286,198,Second Line,74.0,1314.58,17.0,20.0,37.0,20.23,38.2,42.17,L,72.0,210.0,1987-10-31,USA,2006.0,1.0,28.0,L,35,"[50, 59, 16, 75, 20]","[45, 52, 48, 33, 22]","[97, 96, 92, 94, 79]","['CBJ', 'TOR', 'BOS', 'BOS', 'CHI']"
2023-2024,8477426,Nick Paul,TBL,F,62.1,13.5,85.4,67.8,,68.3,56.6,48.9,31.5,57.8,68.3,28.1,40.0,62.3,53.4,167,380,65,93.0,,140,191,225,300,186,140,316,264,166,205,438,286,198,Second Line,82.0,1415.32,24.0,22.0,46.0,21.86,44.23,48.98,L,76.0,234.0,1995-03-20,CAN,2013.0,4.0,101.0,L,28,"[65, 13, 66, 38, 74]","[20, 1, 35, 12, 14]","[83, 95, 85, 87, 81]","['OTT', 'OTT', 'TBL', 'TBL', 'TBL']"
2023-2024,8477951,Nick Schmaltz,ARI,F,85.8,79.7,49.3,44.1,,87.9,68.7,39.0,94.3,76.3,3.0,47.7,75.3,23.1,80.1,63,90,223,161.0,,54,138,268,26,105,426,230,109,338,88,438,286,198,First Line,79.0,1515.05,22.0,39.0,61.0,21.41,48.94,48.48,C,72.0,184.0,1996-02-23,USA,2014.0,1.0,20.0,R,27,"[51, 69, 84, 90, 73]","[48, 81, 72, 83, 78]","[40, 30, 36, 56, 51]","['ARI', 'ARI', 'ARI', 'ARI', 'ARI']"
