Season,Player,Team,Position,tot_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,pdo_rank,ozs_rank,tmt_rank,cmp_rank,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Overall Draft Position,Player ID,Specific Position,tot_history,evo_history,evd_history,ppl_history,pkl_history,team_history
2008-2009,Ryan Shannon,OTT,F,,,,,,,251.0,355.0,41.0,295.0,303.0,144.0,81.0,,,Third Line,35,527.51666666667,8,12,20,4.34,50.00,45.04,25,1983-03-02,USA,USA,69,175,-,-,-,8471634,R,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'VAN', 'OTT']"
2008-2009,Ryan Smyth,COL,F,,,,,,,124.0,80.0,125.0,97.0,278.0,235.0,237.0,,,First Line,77,1561.2333333333,26,33,59,26.46,45.45,54.57,32,1976-02-21,CAN,CAN,74,191,1994,1,6,8460496,L,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'COL', 'COL']"
2008-2009,Ryane Clowe,SJS,F,,,,,,,259.0,53.0,205.0,39.0,98.0,149.0,191.0,,,Second Line,71,1262.3166666667,22,30,52,20.13,58.46,59.28,25,1982-09-30,CAN,CAN,75,188,2001,6,175,8469622,L,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, 'SJS']"
2008-2009,Saku Koivu,MTL,F,,,,,,,244.0,218.0,13.0,164.0,318.0,53.0,277.0,,,Second Line,65,1108.55,16,34,50,15.87,52.17,46.69,33,1974-11-23,FIN,FIN,70,181,1993,1,21,8459442,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'MTL', 'MTL']"
2008-2009,Sam Gagner,EDM,F,,,,,,,239.0,195.0,45.0,296.0,364.0,92.0,78.0,,,Second Line,76,1273.5166666667,16,25,41,16.27,53.16,50.57,19,1989-08-10,CAN,CAN,71,201,2007,1,6,8474040,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'EDM', 'EDM']"
2008-2009,Samuel Pahlsson,CHI,F,,,,,,,349.0,375.0,367.0,347.0,170.0,211.0,394.0,,,First Line,65,1188.8333333333,7,11,18,8.82,38.89,40.64,30,1977-12-17,SWE,SWE,72,202,1996,7,176,8465192,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'ANA', 'CHI']"
2008-2009,Scott Gomez,NYR,F,,,,,,,330.0,56.0,18.0,148.0,297.0,219.0,53.0,,,First Line,77,1621.8,16,42,58,27.16,49.40,55.39,28,1979-12-23,USA,USA,71,200,1998,1,27,8467351,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'NYR', 'NYR']"
2008-2009,Scott Hartnell,PHI,F,,,,,,,44.0,209.0,145.0,334.0,197.0,58.0,341.0,,,Second Line,82,1460.2166666667,30,30,60,19.45,55.05,45.38,26,1982-04-18,CAN,CAN,74,215,2000,1,6,8468486,L,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'PHI', 'PHI']"
2008-2009,Scott Nichol,NSH,F,,,,,,,211.0,381.0,356.0,359.0,72.0,145.0,387.0,,,Fourth Line,43,476.21666666667,4,6,10,2.67,45.00,42.67,33,1974-12-31,CAN,CAN,68,179,1993,11,272,8459687,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'NSH', 'NSH']"
2008-2009,Scott Walker,CAR,F,,,,,,,267.0,111.0,217.0,262.0,91.0,266.0,203.0,,,Fourth Line,41,546.55,5,10,15,7.4,47.22,50.54,35,1973-07-19,CAN,CAN,70,196,1993,5,124,8459547,R,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'CAR', 'CAR']"
2008-2009,Scottie Upshall,PHX,F,,,,,,,191.0,49.0,85.0,261.0,132.0,108.0,345.0,,,Third Line,74,1080.1166666667,15,19,34,16.61,58.33,52.85,24,1983-10-07,CAN,CAN,72,200,2002,1,6,8470105,R,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'PHI', 'PHX']"
2008-2009,Sean Avery,NYR,F,,,,,,,129.0,27.0,107.0,82.0,33.0,93.0,51.0,,,Second Line,41,645.81666666667,8,14,22,9.73,57.14,53.03,28,1980-04-10,CAN,CAN,70,195,-,-,-,8468224,L,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'NYR', 'NYR']"
2008-2009,Sean Bergenheim,NYI,F,,,,,,,83.0,6.0,278.0,274.0,118.0,257.0,310.0,,,Third Line,59,840.63333333333,15,9,24,15.29,43.14,52.22,24,1984-02-08,FIN,FIN,71,201,2002,1,22,8470176,L,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'NYI', 'NYI']"
2008-2009,Sergei Fedorov,WSH,F,,,,,,,222.0,263.0,99.0,396.0,354.0,256.0,301.0,,,Second Line,52,858.7,11,22,33,9.37,57.14,60.24,38,1969-12-13,RUS,RUS,74,207,1989,4,74,8446788,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'WSH', 'WSH']"
2008-2009,Sergei Kostitsyn,MTL,F,,,,,,,376.0,399.0,119.0,345.0,236.0,55.0,147.0,,,Third Line,56,791.85,8,15,23,6.15,47.62,42.09,21,1987-03-20,BLR,BLR,72,196,2005,7,200,8471859,L,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'MTL', 'MTL']"
2008-2009,Sergei Samsonov,CAR,F,,,,,,,167.0,211.0,198.0,246.0,378.0,194.0,196.0,,,Second Line,81,1402.75,16,32,48,16.67,48.19,48.62,29,1978-10-27,RUS,RUS,68,188,1997,1,8,8466035,L,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'CAR', 'CAR']"
2008-2009,Shane Doan,PHX,F,,,,,,,94.0,171.0,62.0,165.0,139.0,79.0,282.0,,,First Line,82,1659.8166666667,31,42,73,23.35,53.06,47.51,31,1976-10-10,CAN,CAN,73,223,1995,1,7,8462038,R,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'PHX', 'PHX']"
2008-2009,Shawn Horcoff,EDM,F,,,,,,,201.0,197.0,135.0,181.0,398.0,86.0,392.0,,,First Line,80,1708.8,17,36,53,19.21,54.88,51.28,29,1978-09-17,CAN,CAN,73,210,1998,4,99,8467423,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'EDM', 'EDM']"
2008-2009,Shawn Thornton,BOS,F,,,,,,,293.0,172.0,388.0,211.0,85.0,216.0,137.0,,,Fourth Line,79,792.66666666667,6,5,11,10.62,48.94,51.58,31,1977-07-23,CAN,CAN,74,217,1997,7,190,8465978,L,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'BOS', 'BOS']"
2008-2009,Shean Donovan,OTT,F,,,,,,,266.0,126.0,298.0,199.0,222.0,196.0,67.0,,,Fringe,65,508.91666666667,5,5,10,6.17,48.28,51.73,33,1975-01-22,CAN,CAN,75,218,1993,2,28,8459450,R,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'OTT', 'OTT']"
2008-2009,Sidney Crosby,PIT,F,,,,,,,17.0,21.0,4.0,8.0,261.0,52.0,208.0,,,First Line,77,1690.0833333333,33,70,103,29.03,54.13,50.71,21,1987-08-07,CAN,CAN,71,200,2005,1,1,8471675,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'PIT', 'PIT']"
2008-2009,Simon Gagne,PHI,F,,,,,,,195.0,63.0,123.0,192.0,380.0,142.0,239.0,,,First Line,79,1502.9666666667,34,40,74,26.88,53.09,52.85,28,1980-02-29,CAN,CAN,73,195,1998,1,22,8467346,L,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'PHI', 'PHI']"
2008-2009,Stephane Veilleux,MIN,F,,,,,,,218.0,308.0,393.0,223.0,188.0,279.0,395.0,,,Second Line,81,1279.7833333333,13,10,23,11.46,35.82,44.37,26,1981-11-16,CAN,CAN,73,200,2001,3,93,8469542,L,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'MIN', 'MIN']"
2008-2009,Stephane Yelle,BOS,F,,,,,,,368.0,363.0,307.0,293.0,94.0,136.0,344.0,,,Fourth Line,77,1021.5833333333,7,11,18,7.79,52.50,45.89,34,1974-05-09,CAN,CAN,74,182,1992,8,186,8459122,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'CGY', 'BOS']"
2008-2009,Stephen Weiss,FLA,F,,,,,,,294.0,318.0,98.0,150.0,349.0,25.0,291.0,,,Second Line,78,1388.8166666667,14,47,61,16.66,60.00,53.98,25,1983-04-03,CAN,CAN,71,190,2001,1,4,8469457,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'FLA', 'FLA']"
2008-2009,Steve Begin,DAL,F,,,,,,,242.0,194.0,303.0,292.0,7.0,191.0,263.0,,,Fourth Line,62,664.56666666667,7,5,12,6.86,43.24,43.67,30,1978-06-14,CAN,CAN,72,192,1996,2,40,8464994,L,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'MTL', 'DAL']"
2008-2009,Steve Bernier,VAN,F,,,,,,,85.0,180.0,259.0,52.0,66.0,63.0,140.0,,,Third Line,81,1120.7166666667,15,17,32,16.35,55.56,45.82,23,1985-03-31,CAN,CAN,75,222,2003,1,16,8470609,R,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'BUF', 'VAN']"
2008-2009,Steve Ott,DAL,F,,,,,,,140.0,208.0,128.0,55.0,22.0,134.0,327.0,,,Second Line,64,1125.0666666667,19,27,46,16.72,53.75,52.66,26,1982-08-19,CAN,CAN,72,193,2000,1,25,8468505,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'DAL', 'DAL']"
2008-2009,Steve Reinprecht,PHX,F,,,,,,,173.0,288.0,43.0,171.0,324.0,24.0,266.0,,,Second Line,73,1160.85,14,27,41,12.33,53.01,44.17,32,1976-05-07,CAN,CAN,72,188,-,-,-,8468432,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'PHX', 'PHX']"
2008-2009,Steve Sullivan,NSH,F,,,,,,,141.0,127.0,16.0,363.0,394.0,13.0,8.0,,,First Line,41,758.06666666667,11,21,32,10.12,58.70,51.0,34,1974-07-06,CAN,CAN,69,165,1994,9,233,8460719,L,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, 'NSH']"
2008-2009,Steven Stamkos,TBL,F,,,,,,,113.0,103.0,204.0,89.0,217.0,137.0,18.0,,,Third Line,79,1179.85,23,23,46,17.17,45.71,46.82,18,1990-02-07,CAN,CAN,72,182,2008,1,1,8474564,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, 'TBL']"
2008-2009,T.J. Hensick,COL,F,,,,,,,365.0,269.0,206.0,175.0,388.0,209.0,142.0,,,Fourth Line,61,787.21666666667,4,17,21,9.34,45.45,48.3,22,1985-12-10,USA,USA,70,190,2005,3,88,8471753,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'COL', 'COL']"
2008-2009,T.J. Oshie,STL,F,,,,,,,200.0,181.0,47.0,214.0,155.0,11.0,40.0,,,Second Line,57,945.16666666667,14,25,39,11.62,65.91,56.58,21,1986-12-23,USA,USA,72,187,2005,1,24,8471698,R,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, 'STL']"
2008-2009,Taylor Pyatt,VAN,F,,,,,,,204.0,177.0,250.0,336.0,157.0,47.0,111.0,,,Third Line,69,1014.8666666667,10,9,19,10.62,50.00,44.39,27,1981-08-19,CAN,CAN,76,230,1999,1,8,8467881,L,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'VAN', 'VAN']"
2008-2009,Teddy Purcell,LAK,F,,,,,,,378.0,348.0,392.0,183.0,370.0,253.0,209.0,,,Third Line,40,540.61666666667,4,12,16,5.76,44.83,50.08,22,1985-09-08,CAN,CAN,74,195,-,-,-,8473962,L,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, 'LAK']"
2008-2009,Teemu Selanne,ANA,F,,,,,,,109.0,166.0,193.0,57.0,374.0,34.0,21.0,,,Second Line,65,1071.6166666667,27,27,54,22.28,52.54,50.53,38,1970-07-03,FIN,FIN,72,209,1988,1,10,8457981,R,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'ANA', 'ANA']"
2008-2009,Thomas Vanek,BUF,F,,,,,,,23.0,11.0,80.0,213.0,365.0,108.0,172.0,,,Second Line,73,1255.4166666667,40,24,64,30.38,51.69,52.46,24,1984-01-19,AUT,AUT,74,214,2003,1,5,8470598,L,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'BUF', 'BUF']"
2008-2009,Tim Connolly,BUF,F,,,,,,,75.0,306.0,11.0,139.0,368.0,9.0,279.0,,,First Line,48,917.55,18,29,47,10.27,61.67,50.65,27,1981-05-07,USA,USA,73,190,1999,1,5,8467878,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'BUF', 'BUF']"
2008-2009,Tim Jackman,NYI,F,,,,,,,356.0,176.0,300.0,316.0,32.0,282.0,401.0,,,Fourth Line,69,810.53333333333,5,7,12,8.33,35.29,45.78,26,1981-11-14,USA,USA,74,188,2001,2,38,8469490,R,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, 'NYI']"
2008-2009,Toby Petersen,DAL,F,,,,,,,314.0,262.0,111.0,166.0,147.0,86.0,245.0,,,Fourth Line,57,650.68333333333,4,7,11,5.38,51.22,43.52,29,1978-10-27,USA,USA,70,195,1998,9,244,8467543,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, 'DAL']"
2008-2009,Todd Bertuzzi,CGY,F,,,,,,,278.0,342.0,34.0,332.0,292.0,211.0,35.0,,,First Line,66,1227.7666666667,15,29,44,12.75,46.15,51.01,33,1975-02-02,CAN,CAN,75,229,1993,1,23,8459444,R,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'ANA', 'CGY']"
2008-2009,Todd Fedoruk,PHX,F,,,,,,,307.0,395.0,389.0,362.0,88.0,150.0,261.0,,,Fourth Line,72,762.6,6,7,13,4.72,41.82,41.28,29,1979-02-13,CAN,CAN,74,232,1997,7,164,8466292,L,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'MIN', 'PHX']"
2008-2009,Todd Marchant,ANA,F,,,,,,,335.0,287.0,314.0,330.0,198.0,205.0,366.0,,,Third Line,72,1046.1833333333,5,13,18,8.36,41.86,46.61,35,1973-08-12,USA,USA,70,180,1993,7,164,8459587,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'ANA', 'ANA']"
2008-2009,Todd White,ATL,F,,,,,,,345.0,358.0,22.0,266.0,379.0,105.0,322.0,,,First Line,82,1480.8166666667,22,51,73,18.8,47.52,45.64,33,1975-05-21,CAN,CAN,70,198,-,-,-,8466392,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'ATL', 'ATL']"
2008-2009,Tom Kostopoulos,MTL,F,,,,,,,329.0,154.0,274.0,360.0,47.0,195.0,241.0,,,Third Line,78,1103.05,8,14,22,11.25,48.57,49.94,29,1979-01-24,CAN,CAN,72,197,1999,7,204,8466398,R,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'MTL', 'MTL']"
2008-2009,Tomas Fleischmann,WSH,F,,,,,,,106.0,81.0,103.0,244.0,346.0,263.0,229.0,,,Third Line,73,1100.8333333333,19,18,37,14.3,52.17,57.17,24,1984-05-16,CZE,CZE,73,192,2002,2,63,8470039,L,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'WSH', 'WSH']"
2008-2009,Tomas Holmstrom,DET,F,,,,,,,262.0,356.0,37.0,268.0,224.0,48.0,164.0,,,Third Line,53,809.1,14,23,37,9.21,67.92,52.28,35,1973-01-23,SWE,SWE,72,200,1994,10,257,8460743,L,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'DET', 'DET']"
2008-2009,Tomas Kopecky,DET,F,,,,,,,352.0,255.0,161.0,303.0,61.0,267.0,4.0,,,Fourth Line,79,822.61666666667,6,13,19,8.34,43.33,47.56,26,1982-02-05,SVK,SVK,75,210,2000,2,38,8468518,R,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'DET', 'DET']"
2008-2009,Tomas Plekanec,MTL,F,,,,,,,176.0,199.0,179.0,163.0,327.0,136.0,144.0,,,Second Line,80,1380.1666666667,20,19,39,20.97,47.30,48.58,25,1982-10-31,CZE,CZE,71,190,2001,3,71,8469521,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'MTL', 'MTL']"
2008-2009,Tomas Plihal,SJS,F,,,,,,,320.0,134.0,343.0,348.0,129.0,292.0,190.0,,,Fourth Line,64,648.55,5,8,13,7.24,40.00,50.79,25,1983-03-28,CZE,CZE,73,210,2001,5,140,8469587,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, 'SJS']"
2008-2009,Travis Moen,SJS,F,,,,,,,393.0,338.0,369.0,235.0,60.0,272.0,376.0,,,Third Line,82,1229.1666666667,7,9,16,10.95,32.76,41.37,26,1982-04-06,CAN,CAN,74,215,2000,5,155,8468635,L,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'ANA', 'SJS']"
2008-2009,Travis Zajac,NJD,F,,,,,,,192.0,241.0,243.0,162.0,314.0,95.0,174.0,,,First Line,82,1529.1166666667,20,42,62,19.51,65.48,57.53,23,1985-05-13,CAN,CAN,74,185,2004,1,20,8471233,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'NJD', 'NJD']"
2008-2009,Trent Hunter,NYI,F,,,,,,,269.0,59.0,191.0,361.0,67.0,252.0,242.0,,,Second Line,55,901.03333333333,14,17,31,15.11,43.18,49.45,28,1980-07-05,CAN,CAN,75,217,1998,6,150,8467466,R,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'NYI', 'NYI']"
2008-2009,Troy Brouwer,CHI,F,,,,,,,369.0,165.0,240.0,121.0,97.0,143.0,5.0,,,Third Line,69,1040.7333333333,10,16,26,13.22,56.25,54.77,23,1985-08-17,CAN,CAN,75,213,2004,7,214,8471426,R,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, 'CHI']"
2008-2009,Tuomo Ruutu,CAR,F,,,,,,,230.0,150.0,168.0,158.0,36.0,147.0,213.0,,,First Line,79,1446.6833333333,26,28,54,23.1,51.58,53.76,25,1983-02-16,FIN,FIN,72,200,2001,1,9,8469462,L,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'CAR', 'CAR']"
2008-2009,Tyler Arnason,COL,F,,,,,,,375.0,202.0,106.0,47.0,390.0,270.0,128.0,,,Fourth Line,71,944.38333333333,5,17,22,10.27,41.18,48.48,29,1979-03-16,USA,USA,71,204,1998,7,183,8467483,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'COL', 'COL']"
2008-2009,Tyler Kennedy,PIT,F,,,,,,,43.0,157.0,190.0,71.0,196.0,21.0,353.0,,,Third Line,67,922.68333333333,15,20,35,11.92,63.49,54.38,22,1986-07-15,CAN,CAN,71,185,2004,4,99,8471311,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'PIT', 'PIT']"
2008-2009,Valtteri Filppula,DET,F,,,,,,,220.0,339.0,142.0,61.0,283.0,101.0,139.0,,,Second Line,80,1288.3666666667,12,28,40,11.07,59.74,52.88,24,1984-03-20,FIN,FIN,72,189,2002,3,95,8470047,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'DET', 'DET']"
2008-2009,Vernon Fiddler,NSH,F,,,,,,,285.0,299.0,342.0,117.0,167.0,236.0,363.0,,,Third Line,78,1089.3166666667,11,6,17,9.99,38.60,43.1,28,1980-05-09,CAN,CAN,71,205,-,-,-,8469759,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'NSH', 'NSH']"
2008-2009,Viktor Kozlov,WSH,F,,,,,,,137.0,40.0,108.0,77.0,336.0,184.0,72.0,,,Second Line,67,1050.0333333333,13,28,41,15.42,48.78,57.32,33,1975-02-14,RUS,RUS,76,232,1993,1,6,8459428,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'WSH', 'WSH']"
2008-2009,Viktor Tikhonov,PHX,F,,,,,,,238.0,315.0,237.0,323.0,215.0,231.0,152.0,,,Fourth Line,61,739.71666666667,8,8,16,6.05,44.74,46.09,20,1988-05-12,LVA,RUS,74,189,2008,1,28,8474588,R,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, 'PHX']"
2008-2009,Ville Peltonen,FLA,F,,,,,,,219.0,286.0,177.0,155.0,258.0,67.0,350.0,,,Third Line,79,1204.9,12,19,31,10.14,50.62,43.67,35,1973-05-24,FIN,FIN,71,182,1993,3,58,8459479,L,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'FLA', 'FLA']"
2008-2009,Vincent Lecavalier,TBL,F,,,,,,,52.0,41.0,39.0,301.0,272.0,171.0,29.0,,,First Line,77,1559.4666666667,29,38,67,27.26,50.00,51.22,28,1980-04-21,CAN,CAN,76,215,1998,1,1,8467329,C,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'TBL', 'TBL']"
2008-2009,Vinny Prospal,TBL,F,,,,,,,153.0,273.0,158.0,322.0,176.0,213.0,62.0,,,Second Line,82,1449.9666666667,19,26,45,19.42,44.44,49.31,33,1975-02-17,CZE,CZE,74,191,1993,3,71,8459492,L,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'PHI', 'TBL']"
2008-2009,Vyacheslav Kozlov,ATL,F,,,,,,,142.0,267.0,176.0,285.0,367.0,117.0,367.0,,,Second Line,82,1411.4166666667,26,50,76,16.41,48.19,48.17,36,1972-05-03,RUS,RUS,70,190,1990,3,45,8456887,L,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'ATL', 'ATL']"
2008-2009,Wayne Simmonds,LAK,F,,,,,,,322.0,223.0,301.0,305.0,95.0,225.0,329.0,,,Third Line,82,1134.6833333333,9,14,23,11.21,42.86,49.86,20,1988-08-26,CAN,CAN,74,184,2007,2,61,8474190,R,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, 'LAK']"
2008-2009,Wojtek Wolski,COL,F,,,,,,,221.0,225.0,93.0,108.0,340.0,154.0,253.0,,,First Line,78,1434.45,14,28,42,16.07,44.05,48.43,22,1986-02-24,POL,CAN,75,215,2004,1,21,8471234,L,"[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, None, None]","[None, None, None, 'COL', 'COL']"
